Project Reference,Mobility Duration,Participant Age,Sending Country Code,Receiving Country Code
2016-3-IE01-KA347-025534,3,18,IT,IE
2016-3-IE01-KA347-025534,3,19,IT,IE
2016-3-IE01-KA347-025534,1,18,AM,IE
2016-3-IT03-KA347-009604,3,18,BG,IT
2016-3-IT03-KA347-009604,3,19,BG,IT
2016-3-IT03-KA347-009604,3,18,BG,IT
2016-3-IT03-KA347-009604,3,22,BG,IT
2016-3-IT03-KA347-009604,3,18,EE,IT
2016-3-IT03-KA347-009604,3,19,EE,IT
2016-3-IT03-KA347-009604,3,18,EE,IT
2016-3-IT03-KA347-009604,3,20,EE,IT
2016-3-IT03-KA347-009604,3,23,EL,IT
2016-3-IT03-KA347-009604,3,24,EL,IT
2016-3-IT03-KA347-009604,3,27,EL,IT
2016-3-IT03-KA347-009604,3,23,ES,IT
2016-3-IT03-KA347-009604,3,24,ES,IT
2016-3-IT03-KA347-009604,3,29,ES,IT
2016-3-IT03-KA347-009604,3,21,ES,IT
2016-3-IT03-KA347-009604,3,28,UK,IT
2016-3-IT03-KA347-009604,3,32,ES,IT
2016-3-IT03-KA347-009604,3,21,UK,IT
2016-3-IT03-KA347-009604,3,20,LV,IT
2016-3-IT03-KA347-009604,3,22,LV,IT
2016-3-IT03-KA347-009604,3,18,LV,IT
2016-3-IT03-KA347-009604,3,23,PL,IT
2016-3-IT03-KA347-009604,3,25,PL,IT
2016-3-IT03-KA347-009604,3,18,PT,IT
2016-3-IT03-KA347-009604,3,18,PT,IT
2016-3-IT03-KA347-009604,3,24,RO,IT
2016-3-IT03-KA347-009604,3,21,RO,IT
2016-3-IT03-KA347-009604,3,28,RO,IT
2016-3-IT03-KA347-009604,3,18,SK,IT
2016-3-IT03-KA347-009604,3,22,SK,IT
2016-3-IT03-KA347-009604,3,24,SK,IT
2016-3-IT03-KA347-009604,3,22,TR,IT
2016-3-IT03-KA347-009604,3,23,TR,IT
2016-3-IT03-KA347-009604,3,19,TR,IT
2016-3-IT03-KA347-009604,3,22,TR,IT
2016-3-IT03-KA347-009604,3,19,UK,IT
2016-3-IT03-KA347-009604,3,20,UK,IT
2016-3-IT03-KA347-009604,3,22,UK,IT
2016-3-IT03-KA347-009604,3,18,EL,IT
2016-3-IT03-KA347-009604,3,19,LV,IT
2016-3-IT03-KA347-009604,3,19,PT,IT
2016-3-IT03-KA347-009604,3,23,RO,IT
2016-3-IT03-KA347-009604,3,25,SK,IT
2016-3-IT03-KA347-009604,3,18,PL,IT
2016-3-IT03-KA347-009716,4,23,LT,IT
2016-3-IT03-KA347-009716,4,24,LT,IT
2016-3-IT03-KA347-009716,4,25,LT,IT
2016-3-IT03-KA347-009716,4,21,LT,IT
2016-3-IT03-KA347-009716,4,23,LT,IT
2016-3-IT03-KA347-009716,4,24,LT,IT
2016-3-IT03-KA347-009716,4,27,LT,IT
2016-3-IT03-KA347-009716,4,19,PL,IT
2016-3-IT03-KA347-009716,4,22,PL,IT
2016-3-IT03-KA347-009716,4,28,PL,IT
2016-3-IT03-KA347-009716,4,32,PL,IT
2016-3-IT03-KA347-009716,4,21,PL,IT
2016-3-IT03-KA347-009716,4,22,PL,IT
2016-3-IT03-KA347-009716,4,29,PL,IT
2016-3-IT03-KA347-009716,4,18,PL,IT
2016-3-IT03-KA347-009716,4,23,PL,IT
2016-3-IT03-KA347-009716,4,22,LT,IT
2016-3-IT03-KA347-009856,4,22,BG,IT
2016-3-IT03-KA347-009856,4,25,BG,IT
2016-3-IT03-KA347-009856,4,32,BG,IT
2016-3-IT03-KA347-009856,4,21,ES,IT
2016-3-IT03-KA347-009856,4,24,ES,IT
2016-3-IT03-KA347-009856,4,25,ES,IT
2016-3-IT03-KA347-009856,4,26,ES,IT
2016-3-IT03-KA347-009856,4,28,ES,IT
2016-3-IT03-KA347-009856,4,29,ES,IT
2016-3-IT03-KA347-009856,4,31,ES,IT
2016-3-IT03-KA347-009856,4,24,ES,IT
2016-3-IT03-KA347-009856,4,28,ES,IT
2016-3-IT03-KA347-009856,4,29,ES,IT
2016-3-IT03-KA347-009856,4,20,LT,IT
2016-3-IT03-KA347-009856,4,22,LT,IT
2016-3-IT03-KA347-009856,4,24,LT,IT
2016-3-IT03-KA347-009856,4,26,LT,IT
2016-3-IT03-KA347-009856,4,28,LT,IT
2016-3-IT03-KA347-009856,4,22,PT,IT
2016-3-IT03-KA347-009856,4,23,PT,IT
2016-3-IT03-KA347-009856,4,26,PT,IT
2016-3-IT03-KA347-009856,4,31,PT,IT
2016-3-IT03-KA347-009856,4,33,PT,IT
2016-3-IT03-KA347-009856,4,27,RS,IT
2016-3-IT03-KA347-009856,4,35,RS,IT
2016-3-IT03-KA347-009856,4,27,BG,IT
2016-3-IT03-KA347-009856,4,25,LT,IT
2016-3-IT03-KA347-009856,4,24,PT,IT
2016-3-IT03-KA347-009856,4,19,RS,IT
2016-3-IT03-KA347-009856,4,21,RS,IT
2016-3-IT03-KA347-009856,4,18,RS,IT
2016-3-IT03-KA347-009856,4,19,RS,IT
2016-3-IT03-KA347-009856,4,21,LT,IT
2016-3-IT03-KA347-009856,4,29,PT,IT
2016-3-IT03-KA347-009856,4,21,BG,IT
2016-3-MT01-KA347-026826,4,22,BE,MT
2016-3-MT01-KA347-026826,4,23,BE,MT
2016-3-MT01-KA347-026826,4,28,BE,MT
2016-3-MT01-KA347-026826,4,23,BE,MT
2016-3-MT01-KA347-026826,4,27,BE,MT
2016-3-MT01-KA347-026826,4,26,BE,MT
2016-3-MT01-KA347-026826,4,25,BE,MT
2016-3-MT01-KA347-026826,4,25,BE,MT
2016-3-NL02-KA347-001525,3,29,BG,CZ
2016-3-NL02-KA347-001525,3,20,BG,CZ
2016-3-NL02-KA347-001525,3,18,PL,CZ
2016-3-NL02-KA347-001525,3,26,PL,CZ
2016-3-NL02-KA347-001525,3,30,PL,CZ
2016-3-NL02-KA347-001525,3,29,BE,CZ
2016-3-NL02-KA347-001525,3,31,BE,CZ
2016-3-NL02-KA347-001525,3,24,ES,PT
2016-3-NL02-KA347-001525,3,23,FI,UK
2016-3-NL02-KA347-001525,3,26,FI,UK
2016-3-NL02-KA347-001525,3,32,FI,UK
2016-3-NL02-KA347-001525,3,24,FR,PT
2016-3-NL02-KA347-001525,3,30,FR,PT
2016-3-NL02-KA347-001525,3,32,FR,PT
2016-3-NL02-KA347-001525,3,22,IE,UK
2016-3-NL02-KA347-001525,3,26,IE,UK
2016-3-NL02-KA347-001525,3,18,MT,HR
2016-3-NL02-KA347-001525,3,26,MT,HR
2016-3-NL02-KA347-001525,3,32,MT,HR
2016-3-NL02-KA347-001525,3,29,BE,HR
2016-3-NL02-KA347-001525,3,29,BE,UK
2016-3-NL02-KA347-001525,3,19,SI,HR
2016-3-NL02-KA347-001525,3,20,SI,HR
2016-3-NL02-KA347-001525,3,30,SI,HR
2016-3-NL02-KA347-001525,3,31,SI,HR
2016-3-NL02-KA347-001525,3,20,BE,NL
2016-3-NL02-KA347-001525,3,21,BE,NL
2016-3-NL02-KA347-001525,3,33,BE,NL
2016-3-NL02-KA347-001525,3,19,HU,NL
2016-3-NL02-KA347-001525,3,30,BE,NL
2016-3-NL02-KA347-001525,2,19,BG,BE
2016-3-NL02-KA347-001525,2,32,CZ,BE
2016-3-NL02-KA347-001525,2,21,ES,BE
2016-3-NL02-KA347-001525,2,24,FR,BE
2016-3-NL02-KA347-001525,2,33,FR,BE
2016-3-NL02-KA347-001525,2,27,HR,BE
2016-3-NL02-KA347-001525,2,25,HU,BE
2016-3-NL02-KA347-001525,2,26,MT,BE
2016-3-NL02-KA347-001525,2,27,PL,BE
2016-3-NL02-KA347-001525,2,32,NL,BE
2016-3-NL02-KA347-001525,2,27,SI,BE
2016-3-NL02-KA347-001525,2,21,UK,BE
2016-3-PL01-KA347-035261,1,25,ES,PL
2016-3-PL01-KA347-035261,2,25,ES,PL
2016-3-PL01-KA347-035261,1,22,ES,PL
2016-3-PL01-KA347-035261,2,22,ES,PL
2016-3-UK01-KA347-035150,3,29,BG,BE
2016-3-UK01-KA347-035150,3,35,CZ,BE
2016-3-UK01-KA347-035150,3,19,CZ,BE
2016-3-UK01-KA347-035150,3,21,CZ,BE
2016-3-UK01-KA347-035150,3,31,UK,BE
2016-3-UK01-KA347-035150,3,20,UK,CZ
2016-3-UK01-KA347-035150,3,19,UK,CZ
2016-3-UK01-KA347-035150,4,19,MD,CZ
2016-3-UK01-KA347-035150,4,31,UK,CZ
2017-1-BE05-KA347-002106,2,26,IT,BE
2017-1-BE05-KA347-002106,2,22,LT,BE
2017-1-BE05-KA347-002106,2,23,LT,BE
2017-1-BE05-KA347-002106,2,24,PT,BE
2017-1-BE05-KA347-002106,4,25,EL,BE
2017-1-CY02-KA347-000973,4,18,AT,CY
2017-1-CY02-KA347-000973,4,18,AT,CY
2017-1-CY02-KA347-000973,4,20,DE,CY
2017-1-CY02-KA347-000973,4,20,EL,CY
2017-1-CY02-KA347-000973,4,25,EL,CY
2017-1-CY02-KA347-000973,4,24,EL,CY
2017-1-DE04-KA347-015109,1,35,DE,EL
2017-1-DE04-KA347-015109,4,20,DE,EL
2017-1-DE04-KA347-015109,4,23,DE,EL
2017-1-DE04-KA347-015109,4,25,DE,EL
2017-1-DE04-KA347-015109,4,18,DE,EL
2017-1-DE04-KA347-015109,4,23,DE,EL
2017-1-DE04-KA347-015109,4,24,DE,EL
2017-1-DE04-KA347-015109,4,28,DE,EL
2017-1-DE04-KA347-015109,4,25,DE,EL
2017-1-DE04-KA347-015276,2,23,BG,DE
2017-1-DE04-KA347-015276,2,18,BG,DE
2017-1-DE04-KA347-015276,2,24,BG,DE
2017-1-DE04-KA347-015276,2,25,FR,DE
2017-1-DE04-KA347-015276,2,26,FR,DE
2017-1-DE04-KA347-015276,2,28,FR,DE
2017-1-DE04-KA347-015276,2,22,DE,FR
2017-1-DE04-KA347-015276,2,24,BG,FR
2017-1-DE04-KA347-015276,2,19,BG,FR
2017-1-DE04-KA347-015276,2,19,DE,FR
2017-1-DE04-KA347-015276,2,30,DE,FR
2017-1-DE04-KA347-015276,3,24,BG,NL
2017-1-DE04-KA347-015276,3,19,BG,NL
2017-1-DE04-KA347-015276,3,19,DE,NL
2017-1-DE04-KA347-015276,3,20,DE,NL
2017-1-DE04-KA347-015276,3,27,DE,NL
2017-1-DE04-KA347-015276,3,30,DE,NL
2017-1-DE04-KA347-015276,3,26,FR,NL
2017-1-DE04-KA347-015276,3,27,FR,NL
2017-1-DE04-KA347-015276,3,29,FR,NL
2017-1-DE04-KA347-015277,3,20,FR,DE
2017-1-DE04-KA347-015277,3,23,FR,DE
2017-1-DE04-KA347-015277,3,20,PL,DE
2017-1-DE04-KA347-015277,3,21,PL,DE
2017-1-DE04-KA347-015277,3,25,PL,DE
2017-1-EL02-KA347-003150,1,22,AL,EL
2017-1-EL02-KA347-003150,1,26,AL,EL
2017-1-EL02-KA347-003150,1,24,BG,EL
2017-1-EL02-KA347-003150,1,27,BG,EL
2017-1-EL02-KA347-003150,1,26,RS,EL
2017-1-EL02-KA347-003150,1,18,RS,EL
2017-1-EL02-KA347-003150,3,19,AL,EL
2017-1-EL02-KA347-003150,3,21,AL,EL
2017-1-EL02-KA347-003150,3,23,AL,EL
2017-1-EL02-KA347-003150,3,27,AL,EL
2017-1-EL02-KA347-003150,3,20,AL,EL
2017-1-EL02-KA347-003150,3,22,AL,EL
2017-1-EL02-KA347-003150,3,24,AL,EL
2017-1-EL02-KA347-003150,3,29,AL,EL
2017-1-EL02-KA347-003150,3,18,AL,EL
2017-1-EL02-KA347-003150,3,19,AL,EL
2017-1-EL02-KA347-003150,3,18,BG,EL
2017-1-EL02-KA347-003150,3,19,BG,EL
2017-1-EL02-KA347-003150,3,20,BG,EL
2017-1-EL02-KA347-003150,3,21,BG,EL
2017-1-EL02-KA347-003150,3,25,BG,EL
2017-1-EL02-KA347-003150,3,18,BG,EL
2017-1-EL02-KA347-003150,3,18,BG,EL
2017-1-EL02-KA347-003150,3,28,BG,EL
2017-1-EL02-KA347-003150,3,18,RS,EL
2017-1-EL02-KA347-003150,3,25,RS,EL
2017-1-EL02-KA347-003150,3,28,RS,EL
2017-1-EL02-KA347-003150,3,29,RS,EL
2017-1-EL02-KA347-003150,3,25,RS,EL
2017-1-EL02-KA347-003150,3,27,RS,EL
2017-1-EL02-KA347-003150,3,28,RS,EL
2017-1-EL02-KA347-003150,3,27,BG,EL
2017-1-EL02-KA347-003150,3,18,RS,EL
2017-1-ES02-KA347-009166,3,23,FR,ES
2017-1-ES02-KA347-009166,3,23,FR,ES
2017-1-ES02-KA347-009402,4,19,IT,ES
2017-1-ES02-KA347-009402,4,23,IT,ES
2017-1-ES02-KA347-009402,4,24,IT,ES
2017-1-ES02-KA347-009402,4,25,IT,ES
2017-1-ES02-KA347-009402,4,26,IT,ES
2017-1-ES02-KA347-009402,4,28,IT,ES
2017-1-ES02-KA347-009402,4,33,IT,ES
2017-1-ES02-KA347-009402,4,19,RO,ES
2017-1-ES02-KA347-009402,4,21,RO,ES
2017-1-ES02-KA347-009402,4,22,IT,ES
2017-1-ES02-KA347-009402,4,19,IT,ES
2017-1-FR02-KA347-012777,4,20,IT,FR
2017-1-FR02-KA347-012777,4,25,IT,FR
2017-1-FR02-KA347-012777,4,27,IT,FR
2017-1-FR02-KA347-012777,4,29,IT,FR
2017-1-FR02-KA347-012777,4,21,IT,FR
2017-1-FR02-KA347-012777,4,19,IT,FR
2017-1-FR02-KA347-012777,4,28,IT,FR
2017-1-FR02-KA347-012777,4,20,FR,IT
2017-1-FR02-KA347-012777,4,21,FR,IT
2017-1-FR02-KA347-012777,4,19,FR,IT
2017-1-FR02-KA347-012777,4,20,FR,IT
2017-1-FR02-KA347-012777,4,28,FR,IT
2017-1-FR02-KA347-012777,4,21,FR,IT
2017-1-FR02-KA347-012777,4,28,FR,IT
2017-1-FR02-KA347-012777,2,22,IT,FR
2017-1-FR02-KA347-012777,2,25,IT,FR
2017-1-FR02-KA347-012777,2,33,IT,FR
2017-1-FR02-KA347-012960,1,19,ES,FR
2017-1-FR02-KA347-012960,3,25,BE,FR
2017-1-FR02-KA347-012960,3,27,BE,FR
2017-1-FR02-KA347-012960,3,23,DK,FR
2017-1-FR02-KA347-012960,3,27,DK,FR
2017-1-FR02-KA347-012960,3,19,ES,FR
2017-1-FR02-KA347-012960,3,25,ES,FR
2017-1-FR02-KA347-012960,3,25,PL,FR
2017-1-FR02-KA347-012960,3,25,PL,FR
2017-1-FR02-KA347-012960,3,29,PL,FR
2017-1-IE01-KA347-025606,3,23,AT,IE
2017-1-IE01-KA347-025606,3,26,BE,IE
2017-1-IE01-KA347-025606,3,20,FR,IE
2017-1-IE01-KA347-025606,4,23,AT,IE
2017-1-IE01-KA347-025606,4,23,BE,IE
2017-1-IT03-KA347-010848,3,24,AT,MT
2017-1-IT03-KA347-010848,3,26,BG,MT
2017-1-IT03-KA347-010848,3,21,EE,MT
2017-1-IT03-KA347-010848,2,24,AT,EE
2017-1-IT03-KA347-010848,2,26,BG,EE
2017-1-IT03-KA347-010848,3,23,AT,IT
2017-1-IT03-KA347-010848,3,27,AT,IT
2017-1-IT03-KA347-010848,3,27,BG,IT
2017-1-IT03-KA347-010848,3,24,BG,IT
2017-1-IT03-KA347-010848,3,26,BG,BE
2017-1-IT03-KA347-010848,3,19,EE,BE
2017-1-IT03-KA347-010848,3,27,IT,BE
2017-1-IT03-KA347-010848,3,28,EE,BE
2017-1-IT03-KA347-010848,3,31,MT,BE
2017-1-IT03-KA347-010848,3,27,SK,BE
2017-1-LU01-KA347-023906,3,20,FI,LU
2017-1-NL02-KA347-001700,1,21,AT,NL
2017-1-NL02-KA347-001700,1,23,AT,NL
2017-1-NL02-KA347-001700,1,35,AT,NL
2017-1-NL02-KA347-001700,1,21,DE,NL
2017-1-NL02-KA347-001700,1,21,DE,NL
2017-1-NL02-KA347-001700,1,25,ES,NL
2017-1-NL02-KA347-001700,1,21,IE,NL
2017-1-NL02-KA347-001700,1,25,IE,NL
2017-1-NL02-KA347-001700,1,29,RS,NL
2017-1-NL02-KA347-001700,1,21,RS,NL
2017-1-NL02-KA347-001700,1,32,RS,NL
2017-1-NL02-KA347-001700,1,28,UK,NL
2017-1-NL02-KA347-001700,1,18,UK,NL
2017-1-NL02-KA347-001700,1,20,UK,NL
2017-1-NL02-KA347-001700,4,35,AT,NL
2017-1-NL02-KA347-001700,4,21,AT,NL
2017-1-NL02-KA347-001700,4,23,AT,NL
2017-1-NL02-KA347-001700,4,21,DE,NL
2017-1-NL02-KA347-001700,4,21,DE,NL
2017-1-NL02-KA347-001700,4,22,DE,NL
2017-1-NL02-KA347-001700,4,25,ES,NL
2017-1-NL02-KA347-001700,4,21,IE,NL
2017-1-NL02-KA347-001700,4,25,IE,NL
2017-1-NL02-KA347-001700,4,29,RS,NL
2017-1-NL02-KA347-001700,4,21,RS,NL
2017-1-NL02-KA347-001700,4,32,RS,NL
2017-1-NL02-KA347-001700,4,23,RS,NL
2017-1-NL02-KA347-001700,4,28,UK,NL
2017-1-NL02-KA347-001700,4,18,UK,NL
2017-1-NL02-KA347-001700,4,20,UK,NL
2017-1-TR01-KA347-045379,4,22,EL,TR
2017-1-TR01-KA347-045379,4,25,EL,TR
2017-1-TR01-KA347-045379,4,22,EL,TR
2017-1-TR01-KA347-045379,4,26,EL,TR
2017-1-TR01-KA347-045379,4,27,EL,TR
2017-1-TR01-KA347-045379,4,22,EL,TR
2017-1-TR01-KA347-045379,4,24,EL,TR
2017-1-TR01-KA347-045379,4,19,LT,TR
2017-1-TR01-KA347-045379,4,22,LT,TR
2017-1-TR01-KA347-045379,4,24,LT,TR
2017-1-TR01-KA347-045379,4,21,LT,TR
2017-1-TR01-KA347-045379,4,27,LT,TR
2017-1-TR01-KA347-045379,4,28,LT,TR
2017-1-TR01-KA347-045379,4,25,LT,TR
2017-1-TR01-KA347-045379,4,18,LT,TR
2017-1-UK01-KA347-035982,1,18,ES,UK
2017-1-UK01-KA347-035982,1,21,ES,UK
2017-1-UK01-KA347-035982,1,25,ES,UK
2017-1-UK01-KA347-035982,1,27,ES,UK
2017-1-UK01-KA347-035982,1,29,ES,UK
2017-1-UK01-KA347-035982,1,31,ES,UK
2017-1-UK01-KA347-035982,1,22,SI,UK
2017-1-UK01-KA347-035982,1,23,SI,UK
2017-1-UK01-KA347-035982,1,26,SI,UK
2017-1-UK01-KA347-035982,1,28,SI,UK
2017-1-UK01-KA347-035982,1,18,ES,UK
2017-1-UK01-KA347-035982,1,28,SI,UK
2017-1-UK01-KA347-035982,1,19,ES,UK
2017-1-UK01-KA347-035982,1,27,SI,UK
2017-1-UK01-KA347-035982,1,19,SI,UK
2017-2-CZ01-KA347-035789,3,18,DE,CZ
2017-2-CZ01-KA347-035789,3,20,DE,CZ
2017-2-CZ01-KA347-035789,3,18,DE,CZ
2017-2-ES02-KA347-010123,3,27,NL,ES
2017-2-ES02-KA347-010123,3,28,NL,ES
2017-2-ES02-KA347-010123,4,35,NL,ES
2017-2-ES02-KA347-010123,4,24,NL,ES
2017-2-ES02-KA347-010123,4,27,NL,ES
2017-2-ES02-KA347-010123,4,22,NL,ES
2017-2-ES02-KA347-010123,4,24,NL,ES
2017-2-ES02-KA347-010123,4,32,NL,ES
2017-2-ES02-KA347-010123,4,21,NL,ES
2017-2-ES02-KA347-010123,4,25,NL,ES
2017-2-ES02-KA347-010123,4,26,NL,ES
2017-2-ES02-KA347-010123,4,24,NL,ES
2017-2-ES02-KA347-010123,4,27,NL,ES
2017-2-ES02-KA347-010123,4,27,NL,ES
2017-2-ES02-KA347-010123,4,26,NL,ES
2017-2-FR02-KA347-013294,4,18,DE,ES
2017-2-FR02-KA347-013294,4,18,DE,ES
2017-2-FR02-KA347-013294,4,22,DE,ES
2017-2-FR02-KA347-013294,4,23,DE,ES
2017-2-FR02-KA347-013294,4,23,DE,ES
2017-2-FR02-KA347-013294,4,30,FR,ES
2017-2-FR02-KA347-013294,4,20,DE,ES
2017-2-FR02-KA347-013294,4,21,DE,ES
2017-2-FR02-KA347-013294,4,21,DE,ES
2017-2-FR02-KA347-013294,4,24,DE,ES
2017-2-FR02-KA347-013294,4,24,DE,ES
2017-2-FR02-KA347-013294,4,21,FR,ES
2017-2-FR02-KA347-013294,4,21,FR,ES
2017-2-FR02-KA347-013294,4,22,FR,ES
2017-2-FR02-KA347-013294,4,25,FR,ES
2017-2-FR02-KA347-013294,4,25,FR,ES
2017-2-FR02-KA347-013294,4,26,FR,ES
2017-2-FR02-KA347-013294,4,26,FR,ES
2017-2-FR02-KA347-013294,4,26,FR,ES
2017-2-FR02-KA347-013294,4,30,FR,ES
2017-2-FR02-KA347-013294,4,27,FR,ES
2017-2-FR02-KA347-013294,4,18,FR,ES
2017-2-FR02-KA347-013294,4,21,FR,ES
2017-2-FR02-KA347-013294,4,26,FR,ES
2017-2-FR02-KA347-013294,4,27,FR,ES
2017-2-FR02-KA347-013294,4,25,FR,ES
2017-2-FR02-KA347-013294,4,20,NL,ES
2017-2-FR02-KA347-013294,4,22,NL,ES
2017-2-FR02-KA347-013294,4,18,NL,ES
2017-2-FR02-KA347-013294,4,20,NL,ES
2017-2-FR02-KA347-013294,4,19,FR,ES
2017-2-FR02-KA347-013433,4,19,EE,FR
2017-2-FR02-KA347-013433,4,21,EE,FR
2017-2-FR02-KA347-013433,4,19,EE,FR
2017-2-FR02-KA347-013433,4,22,EE,FR
2017-2-FR02-KA347-013433,4,20,EL,FR
2017-2-FR02-KA347-013433,4,23,EL,FR
2017-2-FR02-KA347-013433,4,20,SE,FR
2017-2-FR02-KA347-013433,4,21,SE,FR
2017-2-FR02-KA347-013433,4,18,TR,FR
2017-2-FR02-KA347-013433,4,20,TR,FR
2017-2-FR02-KA347-013433,4,21,TR,FR
2017-2-FR02-KA347-013433,4,23,TR,FR
2017-2-FR02-KA347-013433,2,22,EE,FR
2017-2-FR02-KA347-013433,2,23,EE,FR
2017-2-FR02-KA347-013433,2,23,EE,FR
2017-2-FR02-KA347-013433,2,24,EL,FR
2017-2-FR02-KA347-013433,2,20,SE,FR
2017-2-FR02-KA347-013433,2,21,SE,FR
2017-2-FR02-KA347-013433,2,22,TR,FR
2017-2-FR02-KA347-013433,2,19,TR,FR
2017-2-FR02-KA347-013433,2,20,TR,FR
2017-2-FR02-KA347-013433,4,21,EL,FR
2017-2-FR02-KA347-013433,4,18,SE,FR
2017-2-FR02-KA347-013433,2,22,EL,FR
2017-2-HR01-KA347-035534,3,22,BA,HR
2017-2-HR01-KA347-035534,3,23,BA,HR
2017-2-HR01-KA347-035534,3,24,BA,HR
2017-2-HR01-KA347-035534,3,25,BA,HR
2017-2-HR01-KA347-035534,3,25,BA,HR
2017-2-HR01-KA347-035534,3,28,BA,HR
2017-2-HR01-KA347-035534,3,28,BA,HR
2017-2-HR01-KA347-035534,3,21,BA,HR
2017-2-HR01-KA347-035534,3,23,BA,HR
2017-2-HR01-KA347-035534,3,24,BA,HR
2017-2-HR01-KA347-035534,3,25,BA,HR
2017-2-HR01-KA347-035534,3,26,BA,HR
2017-2-HR01-KA347-035534,3,26,RS,HR
2017-2-HR01-KA347-035534,3,27,BA,HR
2017-2-HR01-KA347-035534,3,27,RS,HR
2017-2-HR01-KA347-035534,3,21,ME,HR
2017-2-HR01-KA347-035534,3,23,ME,HR
2017-2-HR01-KA347-035534,3,26,ME,HR
2017-2-HR01-KA347-035534,3,21,ME,HR
2017-2-HR01-KA347-035534,3,25,ME,HR
2017-2-HR01-KA347-035534,3,29,ME,HR
2017-2-HR01-KA347-035534,3,24,RS,HR
2017-2-HR01-KA347-035534,3,28,RS,HR
2017-2-HR01-KA347-035534,3,23,RS,HR
2017-2-HR01-KA347-035534,3,24,RS,HR
2017-2-HR01-KA347-035534,3,24,RS,HR
2017-2-HR01-KA347-035534,3,28,RS,HR
2017-2-HR01-KA347-035534,3,29,RS,HR
2017-2-HR01-KA347-035534,3,23,XK,HR
2017-2-HR01-KA347-035534,3,24,XK,HR
2017-2-HR01-KA347-035534,3,26,XK,HR
2017-2-HR01-KA347-035534,3,27,XK,HR
2017-2-HR01-KA347-035534,3,29,XK,HR
2017-2-HR01-KA347-035534,3,24,XK,HR
2017-2-HR01-KA347-035534,3,26,XK,HR
2017-2-HR01-KA347-035534,3,27,XK,HR
2017-2-HR01-KA347-035534,3,24,BA,HR
2017-2-HR01-KA347-035534,3,25,BA,HR
2017-2-HR01-KA347-035534,3,25,ME,HR
2017-2-HR01-KA347-035534,3,23,ME,HR
2017-2-HR01-KA347-035534,3,24,ME,HR
2017-2-HR01-KA347-035534,3,26,ME,HR
2017-2-HR01-KA347-035534,3,28,ME,HR
2017-2-HR01-KA347-035534,3,25,RS,HR
2017-2-HR01-KA347-035534,3,27,RS,HR
2017-2-HR01-KA347-035534,3,25,RS,HR
2017-2-HR01-KA347-035534,3,27,RS,HR
2017-2-HR01-KA347-035534,3,27,XK,HR
2017-2-HR01-KA347-035534,3,24,XK,HR
2017-2-HR01-KA347-035534,3,25,XK,HR
2017-2-HR01-KA347-035534,3,26,BA,HR
2017-2-HR01-KA347-035534,3,28,ME,HR
2017-2-HR01-KA347-035534,3,26,RS,HR
2017-2-HR01-KA347-035534,3,28,XK,HR
2017-2-HR01-KA347-035534,3,28,XK,HR
2017-2-IT03-KA347-011836,4,21,AL,IT
2017-2-IT03-KA347-011836,4,22,AL,IT
2017-2-IT03-KA347-011836,4,23,AL,IT
2017-2-IT03-KA347-011836,4,25,AL,IT
2017-2-IT03-KA347-011836,4,27,AL,IT
2017-2-IT03-KA347-011836,4,22,AL,IT
2017-2-IT03-KA347-011836,4,24,AL,IT
2017-2-IT03-KA347-011836,4,26,AL,IT
2017-2-IT03-KA347-011836,4,29,AL,IT
2017-2-IT03-KA347-011836,4,27,BE,IT
2017-2-IT03-KA347-011836,4,19,ES,IT
2017-2-IT03-KA347-011836,4,19,ES,IT
2017-2-IT03-KA347-011836,4,21,ES,IT
2017-2-IT03-KA347-011836,4,24,ES,IT
2017-2-IT03-KA347-011836,4,26,ES,IT
2017-2-IT03-KA347-011836,4,27,ES,IT
2017-2-IT03-KA347-011836,4,28,BE,IT
2017-2-IT03-KA347-011836,4,22,LT,IT
2017-2-IT03-KA347-011836,4,26,AL,IT
2017-2-IT03-KA347-011836,4,21,LT,IT
2017-2-IT03-KA347-011836,4,22,LT,IT
2017-2-IT03-KA347-011836,4,23,LT,IT
2017-2-IT03-KA347-011836,4,18,LT,IT
2017-2-IT03-KA347-011836,4,25,LT,IT
2017-2-IT03-KA347-011836,4,27,LT,IT
2017-2-IT03-KA347-011836,4,20,BE,IT
2017-2-IT03-KA347-011836,4,26,BE,IT
2017-2-IT03-KA347-011836,4,21,BE,IT
2017-2-IT03-KA347-011836,4,27,BE,IT
2017-2-IT03-KA347-011836,4,23,BE,IT
2017-2-IT03-KA347-011836,4,22,BE,IT
2017-2-IT03-KA347-011836,4,21,LT,IT
2017-2-IT03-KA347-011836,4,22,BE,IT
2017-2-IT03-KA347-011836,4,23,BE,IT
2017-2-IT03-KA347-011836,4,20,ES,IT
2017-2-IT03-KA347-011836,4,22,ES,IT
2017-2-IT03-KA347-011836,4,22,LT,IT
2017-2-NL02-KA347-001798,3,19,NL,BE
2017-2-NL02-KA347-001798,3,24,NL,BE
2017-2-NL02-KA347-001798,3,26,NL,BE
2017-2-NL02-KA347-001798,3,31,NL,BE
2017-2-NL02-KA347-001798,3,35,NL,BE
2017-2-NL02-KA347-001798,3,19,NL,BE
2017-2-NL02-KA347-001798,3,27,NL,BE
2017-2-NL02-KA347-001798,3,27,NL,BE
2017-2-NL02-KA347-001798,3,28,NL,BE
2017-2-NL02-KA347-001798,3,29,NL,BE
